trans_date_trans_time,session_time,cc_num,merchant,category,amt,city,lat,long,merch_lat,merch_long,unix_time,is_fraud
2021-01-08 09:00:00,09:00:00,4532117045436,Netflix,shopping_net,172.7,"Hyderabad, Telangana, IN",17.389065015725606,78.47540655565201,16.190553463526847,77.12457211740848,1610096400,0
2021-01-08 12:00:00,12:00:00,4532117045436,Apollo,entertainment,424.87,"Hyderabad, Telangana, IN",17.366054196702414,78.47962423663358,17.800948874301724,77.89963778472142,1610107200,0
2021-01-08 15:00:00,15:00:00,4532117045436,Amazon,travel,478.41,"Hyderabad, Telangana, IN",17.37178610243336,78.48251996033993,16.8874675611131,77.97843685534002,1610118000,0
2021-01-08 18:00:00,18:00:00,4532117045436,Amazon,shopping_net,464.82,"Hyderabad, Telangana, IN",17.398820842349977,78.50341791389714,17.15963813843686,78.39289480384683,1610128800,0
2021-01-08 21:00:00,21:00:00,4532117045436,Walmart,entertainment,365.49,"Hyderabad, Telangana, IN",17.3855979460629,78.49921661545473,18.102002914716156,78.53830965583938,1610139600,0
2021-01-09 00:00:00,00:00:00,4532117045436,Amazon,food_dining,5126.16,"Mumbai, Maharashtra, IN",17.396767000936595,78.48076683765423,18.830130980066105,88.31655796925274,1610150400,1
2021-01-09 03:00:00,03:00:00,4532117045436,Zomato,food_dining,337.53,"Hyderabad, Telangana, IN",17.38682095595895,78.49119702282896,17.04665584412808,77.82874811477181,1610161200,0
2021-01-09 06:00:00,06:00:00,4532117045436,Amazon,grocery_pos,283.22,"Hyderabad, Telangana, IN",17.40955896436995,78.4860237779193,17.783095530756782,78.65881338342984,1610172000,0
2021-01-09 09:00:00,09:00:00,4532117045436,Netflix,gas_transport,563.35,"Hyderabad, Telangana, IN",17.389387322831954,78.48905990764615,17.56540256303604,77.79315852930763,1610182800,0
2021-01-09 12:00:00,12:00:00,4532117045436,Netflix,travel,464.67,"Hyderabad, Telangana, IN",17.39769778940435,78.48121379359931,17.181320302097863,78.90458827675447,1610193600,0
2021-01-09 15:00:00,15:00:00,4532117045436,MakeMyTrip,health_fitness,427.4,"Hyderabad, Telangana, IN",17.3825391356351,78.50911759830464,17.622894045644813,78.24588153428347,1610204400,0
2021-01-09 18:00:00,18:00:00,4532117045436,Netflix,entertainment,373.93,"Hyderabad, Telangana, IN",17.387107296084185,78.50534499723388,17.195913352720797,77.88062733883002,1610215200,0
2021-01-09 21:00:00,21:00:00,4532117045436,MakeMyTrip,health_fitness,3084.47,"Kolkata, West Bengal, IN",17.391418707774292,78.4837738248462,29.433505466305867,80.29998348384096,1610226000,1
2021-01-10 00:00:00,00:00:00,4532117045436,Netflix,grocery_pos,474.05,"Hyderabad, Telangana, IN",17.393078064585456,78.48073670984277,17.57208714229113,77.92902900632912,1610236800,0
2021-01-10 03:00:00,03:00:00,4532117045436,Zomato,gas_transport,709.3,"Hyderabad, Telangana, IN",17.38461009063614,78.49595472633422,17.636716812985377,78.53277791327034,1610247600,0
2021-01-10 06:00:00,06:00:00,4532117045436,MakeMyTrip,entertainment,548.18,"Hyderabad, Telangana, IN",17.38502744389692,78.47460330814586,18.347168093609696,78.79873269356138,1610258400,0
2021-01-10 09:00:00,09:00:00,4532117045436,Shell,shopping_net,2549.6,"Chennai, Tamil Nadu, IN",17.390019197580408,78.49515947924769,13.386676166195672,89.51705665748824,1610269200,1
2021-01-10 12:00:00,12:00:00,4532117045436,Apollo,travel,351.64,"Hyderabad, Telangana, IN",17.390012631221502,78.48795465978458,17.884989999745443,78.22727760561163,1610280000,0
2021-01-10 15:00:00,15:00:00,4532117045436,Walmart,gas_transport,328.25,"Hyderabad, Telangana, IN",17.374749416024112,78.47235902674004,17.12154821241722,79.18067565726224,1610290800,0
2021-01-10 18:00:00,18:00:00,4532117045436,Netflix,food_dining,419.92,"Hyderabad, Telangana, IN",17.38724961151683,78.48518229487054,16.626307065678766,78.47451743314836,1610301600,0
2021-01-10 21:00:00,21:00:00,4532117045436,Amazon,grocery_pos,328.13,"Hyderabad, Telangana, IN",17.388207739266985,78.48014246003339,17.29115443374126,79.11926109486213,1610312400,0
2021-01-11 00:00:00,00:00:00,4532117045436,Netflix,gas_transport,521.22,"Hyderabad, Telangana, IN",17.37523681842697,78.48831780244687,17.14180976253715,78.40806890297826,1610323200,0
2021-01-11 03:00:00,03:00:00,4532117045436,Amazon,travel,53.47,"Hyderabad, Telangana, IN",17.394059268329087,78.48727506292119,17.684805448432936,78.37121943044048,1610334000,0
2021-01-11 06:00:00,06:00:00,4532117045436,Apollo,gas_transport,530.28,"Hyderabad, Telangana, IN",17.38912744623222,78.47322685058451,17.286171280282023,78.77591605550201,1610344800,0
2021-01-11 09:00:00,09:00:00,4532117045436,Apollo,travel,491.31,"Hyderabad, Telangana, IN",17.408306493134692,78.48335856503863,18.048112073439427,78.6406768548442,1610355600,0
2021-01-11 12:00:00,12:00:00,4532117045436,Apollo,food_dining,639.41,"Hyderabad, Telangana, IN",17.384739864875957,78.49244720315849,16.515413622311083,78.2096580265127,1610366400,0
2021-01-11 15:00:00,15:00:00,4532117045436,Amazon,entertainment,581.52,"Hyderabad, Telangana, IN",17.396361110840328,78.49416908171952,17.245329574722348,79.06433181795337,1610377200,0
2021-01-11 18:00:00,18:00:00,4532117045436,Netflix,shopping_net,347.45,"Hyderabad, Telangana, IN",17.39039125571531,78.4830694195204,17.571396138389158,78.0083536383351,1610388000,0
2021-01-11 21:00:00,21:00:00,4532117045436,Apollo,food_dining,564.64,"Hyderabad, Telangana, IN",17.404214395265534,78.49127770642883,16.897224268194314,78.77591980317749,1610398800,0
2021-01-12 00:00:00,00:00:00,4532117045436,Zomato,shopping_net,424.79,"Hyderabad, Telangana, IN",17.375300192425644,78.48936380200945,17.83752995723066,78.75393933633671,1610409600,0
2021-01-12 03:00:00,03:00:00,4532117045436,MakeMyTrip,entertainment,159.85,"Hyderabad, Telangana, IN",17.380046859952,78.48617356276245,17.821185009684577,79.0189965434925,1610420400,0
2021-01-12 06:00:00,06:00:00,4532117045436,Amazon,gas_transport,473.82,"Hyderabad, Telangana, IN",17.37564292548531,78.49133879206045,17.16937951836045,79.02879994437475,1610431200,0
2021-01-12 09:00:00,09:00:00,4532117045436,Amazon,shopping_net,356.36,"Hyderabad, Telangana, IN",17.384220823947604,78.47744795571204,18.709445007595136,78.39572876605864,1610442000,0
2021-01-12 12:00:00,12:00:00,4532117045436,Netflix,grocery_pos,6688.3,"Delhi, Delhi, IN",17.373752756917927,78.48670970400825,28.158805594132986,80.11091169570192,1610452800,1
2021-01-12 15:00:00,15:00:00,4532117045436,Amazon,grocery_pos,697.72,"Hyderabad, Telangana, IN",17.36973916092745,78.4706606076351,16.711807876558623,78.46959425902419,1610463600,0
2021-01-12 18:00:00,18:00:00,4532117045436,Amazon,travel,483.72,"Hyderabad, Telangana, IN",17.363665764967813,78.4861587469415,17.147882983662644,79.35948741670478,1610474400,0
2021-01-12 21:00:00,21:00:00,4532117045436,Apollo,food_dining,297.4,"Hyderabad, Telangana, IN",17.363025303910035,78.50095026404685,17.480145929006817,78.81218890618405,1610485200,0
2021-01-13 00:00:00,00:00:00,4532117045436,Netflix,entertainment,594.66,"Hyderabad, Telangana, IN",17.39156391690562,78.48350474449109,16.578377421921118,79.00858826269362,1610496000,0
2021-01-13 03:00:00,03:00:00,4532117045436,Apollo,travel,504.38,"Hyderabad, Telangana, IN",17.380445617503273,78.4999504012825,17.69462696011594,78.3611752994882,1610506800,0
2021-01-13 06:00:00,06:00:00,4532117045436,MakeMyTrip,food_dining,279.73,"Hyderabad, Telangana, IN",17.37266247939105,78.4836641193118,18.615146758925437,77.92335707611201,1610517600,0
2021-01-13 09:00:00,09:00:00,4532117045436,MakeMyTrip,food_dining,209.06,"Hyderabad, Telangana, IN",17.378409203682878,78.47585278899584,16.688494490658385,78.01896550925554,1610528400,0
2021-01-13 12:00:00,12:00:00,4532117045436,Apollo,travel,303.4,"Hyderabad, Telangana, IN",17.37972097052961,78.49335394498016,17.48320842237504,78.99294908358621,1610539200,0
2021-01-13 15:00:00,15:00:00,4532117045436,MakeMyTrip,health_fitness,575.45,"Hyderabad, Telangana, IN",17.37535399789843,78.49133934041987,17.8639762782001,78.12089540682955,1610550000,0
2021-01-13 18:00:00,18:00:00,4532117045436,Netflix,food_dining,404.76,"Hyderabad, Telangana, IN",17.401055504942374,78.50989007934237,17.767840957094013,80.08427752884454,1610560800,0
2021-01-13 21:00:00,21:00:00,4532117045436,Walmart,health_fitness,462.17,"Hyderabad, Telangana, IN",17.399168289028143,78.47690704283467,18.464202910139004,78.28387518936067,1610571600,0
2021-01-14 00:00:00,00:00:00,4532117045436,Apollo,grocery_pos,249.22,"Hyderabad, Telangana, IN",17.400884898486122,78.49026414044025,17.1503121062467,78.66230664080942,1610582400,0
2021-01-14 03:00:00,03:00:00,4532117045436,Zomato,grocery_pos,579.48,"Hyderabad, Telangana, IN",17.38679196387688,78.49062043251233,18.377992354882064,78.66140579526979,1610593200,0
2021-01-14 06:00:00,06:00:00,4532117045436,Zomato,food_dining,147.72,"Hyderabad, Telangana, IN",17.387804644869394,78.49728184701858,17.35486835970807,78.57643902727047,1610604000,0
2021-01-14 09:00:00,09:00:00,4532117045436,Amazon,grocery_pos,351.69,"Hyderabad, Telangana, IN",17.37847385942615,78.49199798933229,17.12989016306412,77.8767600189442,1610614800,0
2021-01-14 12:00:00,12:00:00,4532117045436,MakeMyTrip,entertainment,512.77,"Hyderabad, Telangana, IN",17.376529288937714,78.4838192245577,18.324567615715704,78.61057669958322,1610625600,0
2021-01-14 15:00:00,15:00:00,4532117045436,Zomato,health_fitness,2325.54,"Delhi, Delhi, IN",17.385217255817544,78.47598927793129,22.735747854673722,88.05999351899008,1610636400,1
2021-01-14 18:00:00,18:00:00,4532117045436,Amazon,health_fitness,542.12,"Hyderabad, Telangana, IN",17.391523560251468,78.49016622892475,17.920577586055835,78.33702216309163,1610647200,0
2021-01-14 21:00:00,21:00:00,4532117045436,Walmart,food_dining,319.62,"Hyderabad, Telangana, IN",17.396957681518597,78.49044420651516,17.138664208215452,79.41243319212711,1610658000,0
2021-01-15 00:00:00,00:00:00,4532117045436,Netflix,grocery_pos,266.09,"Hyderabad, Telangana, IN",17.37954010856933,78.49301416022297,16.747974185855664,77.65574769647077,1610668800,0
2021-01-15 03:00:00,03:00:00,4532117045436,Netflix,shopping_net,642.97,"Hyderabad, Telangana, IN",17.372472661512298,78.48380566153479,16.749374465365108,77.73106376116671,1610679600,0
2021-01-15 06:00:00,06:00:00,4532117045436,Netflix,travel,473.09,"Hyderabad, Telangana, IN",17.392339849865664,78.4894815156036,17.73780542653584,78.86355459681357,1610690400,0
2021-01-15 09:00:00,09:00:00,4532117045436,Zomato,travel,527.86,"Hyderabad, Telangana, IN",17.36681856448471,78.47125848708087,16.85303679766975,78.44313292671625,1610701200,0
2021-01-15 12:00:00,12:00:00,4532117045436,Walmart,health_fitness,602.73,"Hyderabad, Telangana, IN",17.384607894310115,78.47640753752697,17.279956396212754,78.04674963667802,1610712000,0
2021-01-15 15:00:00,15:00:00,4532117045436,Zomato,food_dining,57.11,"Hyderabad, Telangana, IN",17.385893046258136,78.49605529513912,17.06022120986372,78.58420809359696,1610722800,0
2021-01-15 18:00:00,18:00:00,4532117045436,MakeMyTrip,food_dining,545.22,"Hyderabad, Telangana, IN",17.381212121987662,78.48849835528073,16.945599898405593,78.96638861666212,1610733600,0
2021-01-15 21:00:00,21:00:00,4532117045436,Zomato,entertainment,335.85,"Hyderabad, Telangana, IN",17.369547548914905,78.4914582009797,17.00656736124884,77.67126642291652,1610744400,0
2021-01-16 00:00:00,00:00:00,4532117045436,Walmart,gas_transport,355.61,"Hyderabad, Telangana, IN",17.38134388990979,78.48071648258905,17.48863350477195,78.84813605888365,1610755200,0
2021-01-16 03:00:00,03:00:00,4532117045436,Walmart,gas_transport,515.62,"Hyderabad, Telangana, IN",17.401425424510016,78.47944547233311,15.896039214928846,78.65211339771743,1610766000,0
2021-01-16 06:00:00,06:00:00,4532117045436,MakeMyTrip,health_fitness,395.54,"Hyderabad, Telangana, IN",17.390917216013666,78.48246448737802,17.80703912624045,78.37195721976573,1610776800,0
2021-01-16 09:00:00,09:00:00,4532117045436,Walmart,travel,539.18,"Hyderabad, Telangana, IN",17.396617146020297,78.48907684428038,16.737530787725117,78.60950194315954,1610787600,0
2021-01-16 12:00:00,12:00:00,4532117045436,Walmart,entertainment,443.87,"Hyderabad, Telangana, IN",17.37282798172818,78.49355917455642,16.801291282085888,78.61793750737081,1610798400,0
2021-01-16 15:00:00,15:00:00,4532117045436,Netflix,entertainment,475.23,"Hyderabad, Telangana, IN",17.387557079322775,78.48420889945118,16.662997321624992,78.76162943577127,1610809200,0
2021-01-16 18:00:00,18:00:00,4532117045436,MakeMyTrip,entertainment,376.47,"Hyderabad, Telangana, IN",17.385883403516996,78.47010417569852,17.519585230571124,77.99415637667926,1610820000,0
2021-01-16 21:00:00,21:00:00,4532117045436,Shell,health_fitness,290.26,"Hyderabad, Telangana, IN",17.386077054513034,78.4907103760585,18.116950373811203,79.03043659035905,1610830800,0
2021-01-17 00:00:00,00:00:00,4532117045436,Shell,gas_transport,338.95,"Hyderabad, Telangana, IN",17.390558459327455,78.48937052155121,17.317179334092422,78.98286108333527,1610841600,0
2021-01-17 03:00:00,03:00:00,4532117045436,Walmart,travel,434.58,"Hyderabad, Telangana, IN",17.386473225009567,78.49149172978223,17.60344266231771,78.99758349449488,1610852400,0
2021-01-17 06:00:00,06:00:00,4532117045436,Shell,entertainment,725.59,"Hyderabad, Telangana, IN",17.37310540926501,78.49526498122249,17.654422281408838,77.624110656793,1610863200,0
2021-01-17 09:00:00,09:00:00,4532117045436,Shell,travel,670.79,"Hyderabad, Telangana, IN",17.391132540489856,78.494475584906,17.75559850463613,79.05888527034763,1610874000,0
2021-01-17 12:00:00,12:00:00,4532117045436,Walmart,grocery_pos,352.01,"Hyderabad, Telangana, IN",17.393408842797307,78.50030814227806,16.883213392338057,78.30229838918709,1610884800,0
2021-01-17 15:00:00,15:00:00,4532117045436,Shell,food_dining,459.04,"Hyderabad, Telangana, IN",17.398194789706267,78.48698417730047,18.181728359779974,78.75207937731226,1610895600,0
2021-01-17 18:00:00,18:00:00,4532117045436,Zomato,food_dining,4262.11,"Chennai, Tamil Nadu, IN",17.398636528439177,78.4823807228084,12.887025153116513,77.96518756874785,1610906400,1
2021-01-17 21:00:00,21:00:00,4532117045436,Amazon,travel,469.54,"Hyderabad, Telangana, IN",17.389764330668577,78.49710840840773,17.52552992043057,78.14510985914853,1610917200,0
2021-01-18 00:00:00,00:00:00,4532117045436,MakeMyTrip,shopping_net,488.84,"Hyderabad, Telangana, IN",17.37357162891903,78.49578356055342,17.31001255187592,78.90689142364783,1610928000,0
2021-01-18 03:00:00,03:00:00,4532117045436,Amazon,shopping_net,529.13,"Hyderabad, Telangana, IN",17.369706161657856,78.48437148306358,17.162261197562128,78.74969749245456,1610938800,0
2021-01-18 06:00:00,06:00:00,4532117045436,Walmart,health_fitness,14.83,"Hyderabad, Telangana, IN",17.382729063935603,78.49775885823877,17.854784143847333,77.94672103641344,1610949600,0
2021-01-18 09:00:00,09:00:00,4532117045436,Netflix,health_fitness,504.97,"Hyderabad, Telangana, IN",17.39419470974527,78.48744528473311,17.702555386650577,78.82679333244641,1610960400,0
2021-01-18 12:00:00,12:00:00,4532117045436,MakeMyTrip,food_dining,390.16,"Hyderabad, Telangana, IN",17.393550350681977,78.4994632301699,16.291913817921742,78.07862764057435,1610971200,0
2021-01-18 15:00:00,15:00:00,4532117045436,Walmart,grocery_pos,344.26,"Hyderabad, Telangana, IN",17.387739992622635,78.50399215143275,17.59457872844796,78.35366095474012,1610982000,0
2021-01-18 18:00:00,18:00:00,4532117045436,Netflix,gas_transport,569.14,"Hyderabad, Telangana, IN",17.38463440761209,78.51311071749694,18.433812308188244,77.90163660631724,1610992800,0
2021-01-18 21:00:00,21:00:00,4532117045436,Amazon,gas_transport,670.02,"Hyderabad, Telangana, IN",17.404037352242,78.4873223739239,17.4778677893226,78.65837489262121,1611003600,0
2021-01-19 00:00:00,00:00:00,4532117045436,Walmart,health_fitness,553.35,"Hyderabad, Telangana, IN",17.390740318758812,78.50085430855054,17.12958730948683,79.03037570545824,1611014400,0
2021-01-19 03:00:00,03:00:00,4532117045436,MakeMyTrip,grocery_pos,3765.88,"Chennai, Tamil Nadu, IN",17.384127269231072,78.49523846289827,18.682583644466693,73.19562577235644,1611025200,1
