trans_date_trans_time,cc_num,merchant,category,amt,lat,long,merch_lat,merch_long,unix_time,is_fraud
2021-01-18 09:00:00,4532117045436,Netflix,health_fitness,504.97,15.92209470974527,79.74074528473311,16.230455386650576,80.08009333244641,1610960400,0
2021-01-18 12:00:00,4532117045436,MakeMyTrip,food_dining,390.16,15.921450350681976,79.75276323016989,14.819813817921741,79.33192764057435,1610971200,0
2021-01-18 15:00:00,4532117045436,Walmart,grocery_pos,344.26,15.915639992622632,79.75729215143275,16.12247872844796,79.60696095474012,1610982000,0
2021-01-18 18:00:00,4532117045436,Netflix,gas_transport,569.14,15.912534407612089,79.76641071749694,16.961712308188243,79.15493660631724,1610992800,0
2021-01-18 21:00:00,4532117045436,Amazon,gas_transport,670.02,15.931937352241997,79.7406223739239,16.0057677893226,79.9116748926212,1611003600,0
2021-01-19 00:00:00,4532117045436,Walmart,health_fitness,553.35,15.918640318758811,79.75415430855054,15.657487309486827,80.28367570545824,1611014400,0
2021-01-19 03:00:00,4532117045436,MakeMyTrip,grocery_pos,3765.88,15.912027269231071,79.74853846289827,29.633614814968084,76.96665033751471,1611025200,1
2021-01-19 06:00:00,4532117045436,MakeMyTrip,health_fitness,288.6,15.906445589763337,79.74946961614819,15.631937454373672,79.28615195984412,1611036000,0
2021-01-19 09:00:00,4532117045436,Apollo,gas_transport,10.0,15.902813946822908,79.7442443186878,15.338388078463344,79.71690979947695,1611046800,0
2021-01-19 12:00:00,4532117045436,Zomato,travel,477.38,15.9018293598541,79.74951104559834,15.820560676286716,78.95371521369601,1611057600,0
2021-01-19 15:00:00,4532117045436,Shell,health_fitness,536.85,15.902815065771827,79.72625915736403,15.818290003488094,80.42217124672513,1611068400,0
2021-01-19 18:00:00,4532117045436,Netflix,entertainment,434.72,15.915709521132587,79.73971158084647,16.212981492312572,79.74954479825297,1611079200,0
2021-01-19 21:00:00,4532117045436,Apollo,travel,590.06,15.912719303394692,79.73346518433773,15.651655473413578,80.06499543527177,1611090000,0
2021-01-20 00:00:00,4532117045436,Shell,health_fitness,251.97,15.909640852377096,79.732628834144,16.918362829721563,79.83957446994106,1611100800,0
2021-01-20 03:00:00,4532117045436,Shell,food_dining,424.31,15.92026477935102,79.72564497905462,15.444547216349468,79.42694107694257,1611111600,0
2021-01-20 06:00:00,4532117045436,Walmart,health_fitness,412.45,15.930991749341725,79.73473285606956,15.986530473843986,79.46306813590724,1611122400,0
2021-01-20 09:00:00,4532117045436,Shell,food_dining,433.48,15.90466653063712,79.73825849492874,15.53911361176813,79.96787211124318,1611133200,0
2021-01-20 12:00:00,4532117045436,Zomato,grocery_pos,625.19,15.906157139567815,79.74184309309473,15.643566462525618,80.55845740737138,1611144000,0
2021-01-20 15:00:00,4532117045436,MakeMyTrip,gas_transport,434.27,15.890729476082866,79.7398757152158,15.77317007978696,79.56855715522642,1611154800,0
2021-01-20 18:00:00,4532117045436,Apollo,travel,405.78,15.912636691645304,79.75052338708882,16.014806614661442,80.32707447361054,1611165600,0
2021-01-20 21:00:00,4532117045436,Shell,travel,4394.66,15.911623794315734,79.73103997545006,27.27336505249631,77.59588122529554,1611176400,1
2021-01-21 00:00:00,4532117045436,Walmart,shopping_net,649.29,15.921827902452144,79.72056343272283,15.680076829471313,79.58031833882013,1611187200,0
2021-01-21 03:00:00,4532117045436,Zomato,shopping_net,235.32,15.912031872760394,79.74531450598724,15.164487301209546,80.29008869494187,1611198000,0
2021-01-21 06:00:00,4532117045436,Amazon,gas_transport,367.05,15.907018907022046,79.73953271616887,16.597718486147734,80.24963115070234,1611208800,0
2021-01-21 09:00:00,4532117045436,MakeMyTrip,shopping_net,704.09,15.914826857423051,79.73932509126382,15.424328872271907,78.66733588681969,1611219600,0
2021-01-21 12:00:00,4532117045436,MakeMyTrip,travel,520.24,15.918470683591417,79.7328721512127,15.789654745406912,80.09080596483344,1611230400,0
2021-01-21 15:00:00,4532117045436,Apollo,health_fitness,446.97,15.896722709408753,79.74909137036214,15.940472131793591,80.38026118252655,1611241200,0
2021-01-21 18:00:00,4532117045436,MakeMyTrip,grocery_pos,453.25,15.92296890990732,79.73580935255185,15.861800621688154,79.15628863250653,1611252000,0
2021-01-21 21:00:00,4532117045436,Shell,grocery_pos,308.04,15.925963027867152,79.7311642665611,15.206936513492952,79.08316358178752,1611262800,0
2021-01-22 00:00:00,4532117045436,Walmart,gas_transport,439.72,15.9183745514098,79.75674261052026,16.343926117500217,79.84397976949734,1611273600,0
2021-01-22 03:00:00,4532117045436,MakeMyTrip,shopping_net,397.52,15.90355444939718,79.74691574035542,14.50377174391869,80.52931681110007,1611284400,0
2021-01-22 06:00:00,4532117045436,MakeMyTrip,health_fitness,476.94,15.909639734615181,79.73959841687604,16.40279509561975,79.1960194505763,1611295200,0
2021-01-22 09:00:00,4532117045436,Amazon,grocery_pos,224.06,15.924728744957223,79.71558757943893,16.491084455664595,78.95106254122686,1611306000,0
2021-01-22 12:00:00,4532117045436,Amazon,grocery_pos,509.68,15.903117791463456,79.73764575375449,16.364500210232592,79.51327623961224,1611316800,0
2021-01-22 15:00:00,4532117045436,Netflix,entertainment,602.49,15.919186437077652,79.73978383313104,15.760780614284599,79.44359571528462,1611327600,0
2021-01-22 18:00:00,4532117045436,Zomato,entertainment,419.43,15.91239227990727,79.75463682001971,15.977604184382864,78.9044305504596,1611338400,0
2021-01-22 21:00:00,4532117045436,Shell,travel,547.06,15.914501932495071,79.72250022467217,15.578263546930742,79.44791292419741,1611349200,0
2021-01-23 00:00:00,4532117045436,MakeMyTrip,grocery_pos,496.55,15.904542285226752,79.75560256802184,15.94723501296263,79.91440347112767,1611360000,0
2021-01-23 03:00:00,4532117045436,MakeMyTrip,gas_transport,358.84,15.916206642851021,79.7443693312411,16.22747833960429,80.66812977988337,1611370800,0
2021-01-23 06:00:00,4532117045436,Walmart,food_dining,291.22,15.915490757371144,79.72792417141781,15.365380222131243,80.02080184159684,1611381600,0
2021-01-23 09:00:00,4532117045436,Netflix,food_dining,312.24,15.897806414094335,79.74921815835951,15.845756134444906,80.14308054930176,1611392400,0
2021-01-23 12:00:00,4532117045436,Zomato,health_fitness,493.93,15.912855561054497,79.73756126882972,15.674300624029518,79.19584337961925,1611403200,0
2021-01-23 15:00:00,4532117045436,Netflix,grocery_pos,441.58,15.9190389715708,79.7233812248624,16.49933366016358,79.6927697319364,1611414000,0
2021-01-23 18:00:00,4532117045436,Apollo,grocery_pos,641.26,15.909047167497036,79.73555580450603,15.44237326905591,79.62988204270097,1611424800,0
2021-01-23 21:00:00,4532117045436,Zomato,travel,568.63,15.888422694488955,79.74254907029517,16.225978536049293,79.90297993984122,1611435600,0
2021-01-24 00:00:00,4532117045436,MakeMyTrip,grocery_pos,568.32,15.91175183275102,79.74061937197243,15.886518257543134,80.0383828361011,1611446400,0
2021-01-24 03:00:00,4532117045436,MakeMyTrip,gas_transport,489.46,15.927564679331454,79.74643478145211,15.850769281272855,80.21643312180807,1611457200,0
2021-01-24 06:00:00,4532117045436,Zomato,entertainment,305.67,15.909455305105391,79.75097430608841,16.240939698153277,79.75595461081943,1611468000,0
2021-01-24 09:00:00,4532117045436,MakeMyTrip,grocery_pos,498.8,15.927186510828573,79.72901432334618,15.720906205950845,79.47851367680113,1611478800,0
2021-01-24 12:00:00,4532117045436,Shell,grocery_pos,459.58,15.904776424436891,79.73979095629537,15.964535194396317,80.35203569414857,1611489600,0
2021-01-24 15:00:00,4532117045436,Zomato,travel,279.24,15.901290293542731,79.73390042374507,16.468451949661663,80.10256723048016,1611500400,0
